strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
180702010000,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400100706,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101020102,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180902060902,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003110702,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300070701,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530301,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201580103,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600050405,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600080602,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500040201,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201630203,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600010201,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600060503,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400110104,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703040704,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201160404,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300090501,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
181002020203,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400140201,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600020803,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
181002010402,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300010606,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500020803,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201560406,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003070802,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201540203,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201570102,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300100102,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600100603,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530703,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101090207,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101070302,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180902080101,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600060413,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101070201,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180902050403,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102120501,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201620202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101050105,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600100502,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180702030505,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400091206,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101080605,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102111005,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300071103,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300020702,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201630402,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703010402,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600060505,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003020204,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400070403,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101060102,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600070106,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180701030201,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102070404,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102060502,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300050502,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400011101,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500030405,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600100507,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300030205,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201590400,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102041109,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400020501,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101050901,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101100502,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102110701,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180902050404,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180702030603,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180902040301,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300030303,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300050601,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400020205,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400510201,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703041304,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201630606,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400130603,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600051109,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180200050401,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400130503,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102070202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201630201,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003100102,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300070502,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180701050208,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180701050302,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101060402,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400091001,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102020302,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400120502,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600040102,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102120201,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500040403,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180902080104,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201150306,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201550303,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003070406,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101100203,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180701060501,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102070403,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003020302,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003020507,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102040402,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201160406,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101100401,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703020502,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600040106,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102060601,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300031403,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703040901,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300030102,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102060604,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300050301,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600070304,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600070606,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703040401,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703030103,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180702030403,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400020404,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300070702,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101040203,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101090203,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
181001000501,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102040803,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201280504,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201280503,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300050402,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600070504,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102111203,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201570604,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003110303,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400011001,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400061301,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400091202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500010111,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
181002030103,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180702030304,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101050403,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300060204,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703010203,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500020102,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201630101,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201560603,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300060201,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600060405,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201510105,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300120103,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703040903,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600050608,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180701040200,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300031000,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600050705,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600050707,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300040202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102090201,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201041102,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180902080202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101040202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250802,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500040103,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201160702,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300100803,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300120602,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101020201,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003021001,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500010107,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201251001,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600010203,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201560302,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300070801,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201280209,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201150302,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201570704,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500040904,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600060402,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
181002040803,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201550403,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102040706,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500030404,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003070809,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201150504,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400120601,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003110202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400120604,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600100303,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201290703,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600120203,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250801,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180702030703,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101100505,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300031301,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201260302,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201150104,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180701010101,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101030403,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210704,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102030202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500020902,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101080909,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210701,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500040404,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300100701,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600051506,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703040801,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
